Project,Uraian,Debit,Kredit,Saldo,jenis_pembayaran
0,Pembangunan di Km 9,0.0,6500.0,146031189.0,1
0,Pembangunan di Km 9,0.0,1200000.0,144831189.0,1
0,Pembangunan di Km 9,0.0,300000.0,144531189.0,1
0,Pembangunan di Km 9,0.0,250000.0,144274689.0,1
0,Pembangunan di Km 9,0.0,132000.0,144042689.0,1
0,Pembangunan di Km 9,0.0,15000.0,144012689.0,1
0,Pembangunan di Km 9,0.0,15000.0,143997689.0,1
0,Pembangunan di Km 9,0.0,6500.0,143972189.0,1
0,Pembangunan di Km 9,0.0,1300000.0,142672189.0,1
0,Pembangunan di Km 9,0.0,6500.0,142665689.0,1
0,Pembangunan di Km 9,0.0,500000.0,142165689.0,1
0,Pembangunan di Km 9,0.0,6500.0,142159189.0,1
0,Pembangunan di Km 9,0.0,2025000.0,140134189.0,1
0,Pembangunan di Km 9,0.0,6500.0,140127689.0,1
0,Pembangunan di Km 9,0.0,1140000.0,137532689.0,1
0,Pembangunan di Km 9,0.0,720000.0,136497689.0,1
0,Pembangunan di Km 9,0.0,900000.0,135342689.0,1
0,Pembangunan di Km 9,0.0,3750000.0,131586189.0,1
0,Pembangunan di Km 9,0.0,6500.0,131579689.0,1
0,Pembangunan di Km 9,0.0,100000.0,131479689.0,1
0,Pembangunan di Km 9,0.0,3000.0,131476689.0,1
0,Pembangunan di Km 9,0.0,559000.0,130917689.0,1
0,Pembangunan di Km 9,0.0,6500.0,130911189.0,1
0,Pembangunan di Km 9,0.0,6500.0,130704689.0,1
0,Pembangunan di Km 9,0.0,6500.0,124198189.0,1
0,Pembangunan di Km 9,0.0,1000000.0,122698189.0,1
0,Pembangunan di Km 9,0.0,6500.0,120691689.0,1
0,Pembangunan di Km 9,0.0,6500.0,119585189.0,1
0,Pembangunan di Km 9,0.0,6500.0,116328689.0,1
0,Pembangunan di Km 9,0.0,408000.0,115920689.0,1
0,Pembangunan di Km 9,0.0,6500.0,115914189.0,1
0,Pembangunan di Km 9,0.0,2500000.0,113055189.0,1
0,Pembangunan di Km 9,0.0,30000.0,112725189.0,1
0,Pembangunan di Km 9,0.0,35000.0,112666189.0,1
0,Pembangunan di Km 9,0.0,6500.0,112439689.0,1
0,Pembangunan di Km 9,0.0,500000.0,111939689.0,1
0,Pembangunan di Km 9,0.0,6500.0,111933189.0,1
0,Pembangunan di Km 9,0.0,1300000.0,110633189.0,1
0,Pembangunan di Km 9,0.0,850000.0,109783189.0,1
0,Pembangunan di Km 9,0.0,6500.0,109776689.0,1
0,Pembangunan di Km 9,0.0,6500000.0,103276689.0,1
0,Pembangunan di Km 9,0.0,6500.0,102070189.0,1
0,Pembangunan di Km 9,0.0,750000.0,97620189.0,1
0,Pembangunan di Km 9,0.0,6500.0,97613689.0,1
0,Pembangunan di Km 9,0.0,6500.0,97507189.0,1
0,Pembangunan di Km 9,0.0,400000.0,97107189.0,1
0,Pembangunan di Km 9,0.0,1200000.0,95900689.0,1
0,Pembangunan di Km 9,0.0,6500.0,95894189.0,1
0,Pembangunan di Km 9,0.0,6500.0,94887689.0,1
0,Pembangunan di Km 9,0.0,2663.0,94898338.0,1
0,Pembangunan di Km 9,0.0,4000.0,94883338.0,1
0,Pembangunan di Km 9,0.0,6500.0,93076838.0,1
0,Pembangunan di Km 9,0.0,6500.0,83778338.0,1
0,Pembangunan di Km 9,0.0,300000.0,82978338.0,1
0,Pembangunan di Km 9,0.0,578000.0,82393838.0,1
0,Pembangunan di Km 9,0.0,2000000.0,80387338.0,1
0,Setoran Tunai,10000000.0,0.0,90380838.0,0
0,Pembangunan di Km 9,0.0,1240000.0,89140838.0,1
0,Pembangunan di Km 9,0.0,40000.0,88527838.0,1
0,Pembangunan di Km 9,0.0,8920000.0,79571838.0,1
0,Pembangunan di Km 9,0.0,5000000.0,74565338.0,1
0,Pembangunan di Km 9,0.0,6500.0,74558838.0,1
0,Pembangunan di Km 9,0.0,5000000.0,69558838.0,1
0,Pembangunan di Km 9,0.0,6500.0,69552338.0,1
0,Pembangunan di Km 9,0.0,5000000.0,64552338.0,1
0,Pembangunan di Km 9,0.0,300000.0,64252338.0,1
0,Pembangunan di Km 9,0.0,100000.0,64145838.0,1
0,Pembangunan di Km 9,0.0,3120000.0,61022838.0,1
0,Pembangunan di Km 9,0.0,720000.0,59462838.0,1
0,Pembangunan di Km 9,0.0,6500.0,59456338.0,1
0,Pembangunan di Km 9,0.0,500000.0,68956338.0,1
0,Setoran Tunai,5000000.0,0.0,73949838.0,0
0,Pembangunan di Km 9,0.0,3016000.0,70933838.0,1
0,Pembangunan di Km 9,0.0,6500.0,70927338.0,1
0,Pembangunan di Km 9,0.0,6500.0,68420838.0,1
0,Pembangunan di Km 9,0.0,2550000.0,65870838.0,1
0,Pembangunan di Km 9,0.0,1200000.0,64664338.0,1
0,Pembangunan di Km 9,0.0,6500.0,64657838.0,1
0,Pembangunan di Km 9,0.0,6500.0,59651338.0,1
0,Pembangunan di Km 9,0.0,120000.0,59423338.0,1
0,Pembangunan di Km 9,0.0,145000.0,59062338.0,1
0,Pembangunan di Km 9,0.0,36000.0,58283838.0,1
0,Pembangunan di Km 9,0.0,192000.0,57371838.0,1
0,Pembangunan di Km 9,0.0,2905000.0,54466838.0,1
0,Pembangunan di Km 9,0.0,6500.0,54460338.0,1
0,Pembangunan di Km 9,0.0,750000.0,53710338.0,1
0,Pembangunan di Km 9,0.0,950000.0,52760338.0,1
0,Pembangunan di Km 9,0.0,6500.0,52753838.0,1
0,Pembangunan di Km 9,0.0,200000.0,52553838.0,1
0,Pembangunan di Km 9,0.0,6500.0,52547338.0,1
0,Pembangunan di Km 9,0.0,600000.0,51947338.0,1
0,Pembangunan di Km 9,0.0,25000.0,51915838.0,1
0,Pembangunan di Km 9,0.0,1500.0,51914338.0,1
0,Pembangunan di Km 9,0.0,2500000.0,49214338.0,1
0,Pembangunan di Km 9,0.0,3000000.0,46207838.0,1
0,Pembangunan di Km 9,0.0,6500.0,46101338.0,1
0,Pembangunan di Km 9,0.0,6500.0,44594838.0,1
0,Pembangunan di Km 9,0.0,850000.0,43744838.0,1
0,Pembangunan di Km 9,80000.0,0.0,42974838.0,0
0,Pembangunan di Km 9,0.0,4416000.0,38558838.0,1
0,Pembangunan di Km 9,0.0,4000000.0,42058838.0,1
0,Pembangunan di Km 9,0.0,2400000.0,39652338.0,1
0,Pembangunan di Km 9,0.0,6500.0,39645838.0,1
0,Pembangunan di Km 9,0.0,1700000.0,37945838.0,1
0,Pembangunan di Km 9,0.0,6500.0,37939338.0,1
0,Pembangunan di Km 9,0.0,6500.0,37632838.0,1
0,Pembangunan di Km 9,0.0,900000.0,36732838.0,1
0,Pembangunan di Km 9,0.0,100000.0,34532838.0,1
0,Pembangunan di Km 9,0.0,200000.0,34326338.0,1
0,Pembangunan di Km 9,0.0,6500.0,33713338.0,1
0,Pembangunan di Km 9,0.0,250000.0,33463338.0,1
0,Pembangunan di Km 9,0.0,6500.0,33456838.0,1
2,Pembangunan di Km 4,0.0,50000.0,33354338.0,1
0,Pembangunan di Km 9,0.0,19000.0,33225338.0,1
2,Pembangunan di Km 4,0.0,238238.0,32980600.0,1
0,Pembangunan di Km 9,0.0,15000.0,32951600.0,1
0,Pembangunan di Km 9,0.0,24000.0,32927600.0,1
0,Pembangunan di Km 9,0.0,6000.0,32921600.0,1
0,Pembangunan di Km 9,0.0,57000.0,32864600.0,1
0,Pembangunan di Km 9,0.0,275000.0,32577600.0,1
0,Pembangunan di Km 9,0.0,400000.0,32177600.0,1
0,Pembangunan di Km 9,0.0,6500.0,32171100.0,1
0,Pembangunan di Km 9,0.0,171000.0,32000100.0,1
0,Pembangunan di Km 9,0.0,105000.0,31895100.0,1
0,Pembangunan di Km 9,0.0,15000.0,31880100.0,1
0,Pembangunan di Km 9,0.0,3000000.0,28880100.0,1
0,Pembangunan di Km 9,0.0,6500.0,28873600.0,1
0,Pembangunan di Km 9,0.0,3500000.0,25373600.0,1
2,Pembangunan di Km 4,0.0,3750000.0,21617100.0,1
2,Pembangunan di Km 4,0.0,750000.0,20867100.0,1
2,Pembangunan di Km 4,0.0,6500.0,20860600.0,1
0,Pembangunan di Km 9,0.0,850000.0,20010600.0,1
0,Pembangunan di Km 9,0.0,6500.0,18504100.0,1
0,Pembangunan di Km 9,0.0,57000.0,17827100.0,1
0,Pembangunan di Km 9,0.0,210000.0,17617100.0,1
0,Pembangunan di Km 9,0.0,600000.0,15017100.0,1
0,Pembangunan di Km 9,0.0,1750000.0,11814100.0,1
0,Pembangunan di Km 9,0.0,350000.0,11164100.0,1
0,Pembangunan di Km 9,0.0,1650000.0,9514100.0,1
0,Pembangunan di Km 9,0.0,550000.0,8964100.0,1
0,Pembangunan di Km 9,0.0,6500.0,8957600.0,1
0,Pembangunan di Km 9,0.0,25000.0,8932600.0,1
0,Pembangunan di Km 9,0.0,6500.0,8926100.0,1
0,Pembangunan di Km 9,0.0,500000.0,8426100.0,1
0,Pembangunan di Km 9,0.0,275000.0,8151100.0,1
0,Pembangunan di Km 9,0.0,575000.0,7576100.0,1
0,Pembangunan di Km 9,0.0,690000.0,6886100.0,1
0,Pembangunan di Km 9,0.0,200000.0,5986100.0,1
0,Pembangunan di Km 9,0.0,250000.0,5436100.0,1
0,Pembangunan di Km 9,0.0,6500.0,5429600.0,1
0,Pembangunan di Km 9,0.0,840000.0,4589600.0,1
0,Pembangunan di Km 9,0.0,6500.0,4583100.0,1
0,Pembangunan di Km 9,0.0,1238000.0,3345100.0,1
0,Pembangunan di Km 9,0.0,3000.0,3342100.0,1
0,Pembangunan di Km 9,0.0,2150000.0,1192100.0,1
0,Pembangunan di Km 9,0.0,1000000.0,192100.0,1
0,Pembangunan di Km 9,0.0,1000000.0,4192100.0,1
0,Pembangunan di Km 9,0.0,425000.0,3760600.0,1
0,Pembangunan di Km 9,0.0,3000.0,3707600.0,1
0,Pembangunan di Km 9,0.0,19000.0,3688600.0,1
0,Pembangunan di Km 9,0.0,6500.0,3682100.0,1
0,Pembangunan di Km 9,0.0,189000.0,3493100.0,1
0,Pembangunan di Km 9,0.0,10000.0,3471100.0,1
0,Pembangunan di Km 9,0.0,6000.0,3465100.0,1
0,Pembangunan di Km 9,0.0,6000.0,3459100.0,1
0,Pembangunan di Km 9,0.0,6500.0,3452600.0,1
0,Pembangunan di Km 9,0.0,6500.0,3346100.0,1
0,Setoran Tunai,13875000.0,0.0,17221100.0,0
0,Setoran Tunai,50000000.0,0.0,67221100.0,0
0,Pembangunan di Km 9,0.0,2100000.0,65121100.0,1
0,Pembangunan di Km 9,0.0,6500.0,65114600.0,1
0,Pembangunan di Km 9,0.0,50000000.0,1239600.0,1
0,Pembangunan di Km 9,0.0,200000.0,51039600.0,1
0,Pembangunan di Km 9,0.0,6500.0,51033100.0,1
0,Pembangunan di Km 9,0.0,1500000.0,49533100.0,1
0,Pembangunan di Km 9,0.0,260000.0,47943100.0,1
0,Setoran Tunai,225000000.0,0.0,272943100.0,0
0,Pembangunan di Km 9,0.0,100000000.0,172943100.0,1
0,Pembangunan di Km 9,0.0,15000000.0,157943100.0,1
0,Pembangunan di Km 9,0.0,15000000.0,142936600.0,1
0,Pembangunan di Km 9,0.0,6500.0,142930100.0,1
0,Pembangunan di Km 9,0.0,15000000.0,127930100.0,1
0,Pembangunan di Km 9,0.0,6500.0,127923600.0,1
0,Pembangunan di Km 9,0.0,250000.0,127673600.0,1
0,Pembangunan di Km 9,0.0,25290000.0,102383600.0,1
0,Pembangunan di Km 9,0.0,50000000.0,326331600.0,1
0,Pembangunan di Km 9,0.0,6500.0,326325100.0,1
0,Pembangunan di Km 9,0.0,50000000.0,276325100.0,1
0,Pembangunan di Km 9,0.0,6500.0,276318600.0,1
0,Pembangunan di Km 9,0.0,4000000.0,272318600.0,1
0,Pembangunan di Km 9,0.0,6500.0,272312100.0,1
0,Pembangunan di Km 9,0.0,1600000.0,270712100.0,1
0,Pembangunan di Km 9,0.0,6500.0,270705600.0,1
0,Pembangunan di Km 9,0.0,24000000.0,193705600.0,1
0,Setoran Tunai,10000000.0,0.0,256705600.0,0
0,Pembangunan di Km 9,0.0,630000.0,258575600.0,1
0,Pembangunan di Km 9,0.0,12500000.0,233575600.0,1
0,Pembangunan di Km 9,0.0,5000000.0,228575600.0,1
0,Pembangunan di Km 9,0.0,6500.0,228569100.0,1
0,Pembangunan di Km 9,0.0,5000000.0,223569100.0,1
0,Pembangunan di Km 9,0.0,6500.0,223562600.0,1
0,Pembangunan di Km 9,0.0,5000000.0,218562600.0,1
0,Pembangunan di Km 9,0.0,1238000.0,271978100.0,1
0,Pembangunan di Km 9,0.0,3000.0,271975100.0,1
0,Pembangunan di Km 9,0.0,250000.0,271725100.0,1
0,Pembangunan di Km 9,0.0,25000.0,271700100.0,1
0,Pembangunan di Km 9,0.0,20000.0,271674100.0,1
0,Pembangunan di Km 9,0.0,8000.0,271666100.0,1
0,Pembangunan di Km 9,0.0,30000.0,271636100.0,1
0,Pembangunan di Km 9,0.0,6500.0,271623600.0,1
0,Setoran Tunai,60000000.0,0.0,331623600.0,0
0,Pembangunan di Km 9,0.0,120000000.0,271623600.0,1
0,Pembangunan di Km 9,0.0,23323492.0,248300108.0,1
0,Pembangunan di Km 9,0.0,6500.0,248293608.0,1
0,Pembangunan di Km 9,0.0,24306065.0,223987543.0,1
0,Pembangunan di Km 9,0.0,100000.0,223881043.0,1
0,Pembangunan di Km 9,0.0,3000.0,223878043.0,1
0,Pembangunan di Km 9,0.0,500000.0,223378043.0,1
0,Pembangunan di Km 9,0.0,500000.0,222878043.0,1
0,Pembangunan di Km 9,0.0,130000000.0,175559342.0,1
0,Pembangunan di Km 9,0.0,180000.0,175204342.0,1
0,Pembangunan di Km 9,0.0,100000.0,175104342.0,1
0,Pembangunan di Km 9,0.0,25000.0,174839342.0,1
0,Pembangunan di Km 9,0.0,260000.0,174579342.0,1
0,Pembangunan di Km 9,0.0,100000.0,174479342.0,1
0,Pembangunan di Km 9,0.0,15000.0,174464342.0,1
0,Pembangunan di Km 9,0.0,-230000.0,174694342.0,0
0,Pembangunan di Km 9,0.0,6350000.0,168344342.0,1
0,Pembangunan di Km 9,0.0,6500.0,168337842.0,1
0,Pembangunan di Km 9,0.0,2400000.0,165937842.0,1
0,Pembangunan di Km 9,0.0,6500.0,165931342.0,1
0,Setoran Tunai,50000000.0,0.0,215931342.0,0
0,Pembangunan di Km 9,0.0,500000.0,215431342.0,1
0,Pembangunan di Km 9,0.0,500000.0,214931342.0,1
0,Pembangunan di Km 9,0.0,6500.0,214924842.0,1
0,Pembangunan di Km 9,0.0,142141000.0,214924842.0,1
0,Pembangunan di Km 9,0.0,2880000.0,212014842.0,1
0,Pembangunan di Km 9,0.0,840000.0,211174842.0,1
0,Pembangunan di Km 9,0.0,85000.0,211089842.0,1
0,Pembangunan di Km 9,0.0,6500.0,210409842.0,1
0,Pembangunan di Km 9,0.0,3000000.0,207409842.0,1
0,Pembangunan di Km 9,0.0,1700000.0,205709842.0,1
0,Pembangunan di Km 9,0.0,400000.0,205309842.0,1
0,Pembangunan di Km 9,0.0,7500.0,205302342.0,1
0,Pembangunan di Km 9,0.0,3000000.0,199302342.0,1
0,Pembangunan di Km 9,0.0,1000000.0,198295842.0,1
0,Pembangunan di Km 9,0.0,6500.0,198289342.0,1
0,Pembangunan di Km 9,0.0,1400000.0,196889342.0,1
0,Pembangunan di Km 9,0.0,1300000.0,193889342.0,1
0,Pembangunan di Km 9,0.0,6500.0,193882842.0,1
0,Pembangunan di Km 9,0.0,1000.0,193681842.0,1
0,Pembangunan di Km 9,0.0,500000.0,199531842.0,1
0,Pembangunan di Km 9,0.0,7500.0,199524342.0,1
0,Pembangunan di Km 9,0.0,8330000.0,191194342.0,1
0,Pembangunan di Km 9,0.0,5000000.0,186187842.0,1
0,Pembangunan di Km 9,0.0,1300000.0,184881342.0,1
0,Pembangunan di Km 9,0.0,185295.0,184696047.0,1
0,Pembangunan di Km 9,0.0,110000.0,184322047.0,1
0,Pembangunan di Km 9,0.0,6500.0,184258547.0,1
0,Pembangunan di Km 9,0.0,6500.0,183772047.0,1
0,Pembangunan di Km 9,0.0,300000.0,188045047.0,1
0,Pembangunan di Km 9,0.0,840000.0,187205047.0,1
0,Pembangunan di Km 9,0.0,6500.0,187198547.0,1
0,Pembangunan di Km 9,0.0,180000.0,187018547.0,1
0,Pembangunan di Km 9,0.0,2000000.0,185012047.0,1
0,Pembangunan di Km 9,0.0,600000.0,179399047.0,1
0,Pembangunan di Km 9,0.0,24000.0,179375047.0,1
0,Pembangunan di Km 9,0.0,20000.0,179331047.0,1
0,Pembangunan di Km 9,0.0,1125000.0,178106047.0,1
0,Pembangunan di Km 9,0.0,5210000.0,172596047.0,1
0,Pembangunan di Km 9,0.0,6500.0,172589547.0,1
0,Pembangunan di Km 9,0.0,361304.0,172228243.0,1
0,Pembangunan di Km 9,0.0,361304.0,171866939.0,1
0,Pembangunan di Km 9,0.0,40000.0,171826939.0,1
0,Pembangunan di Km 9,0.0,140000.0,171686939.0,1
0,Pembangunan di Km 9,0.0,12180.0,171674759.0,1
0,Pembangunan di Km 9,0.0,12600.0,171662159.0,1
0,Pembangunan di Km 9,0.0,9177.0,171638298.0,1
0,Pembangunan di Km 9,0.0,50008.0,171588290.0,1
0,Pembangunan di Km 9,0.0,7648.0,171580643.0,1
0,Pembangunan di Km 9,0.0,37240.0,171543403.0,1
0,Pembangunan di Km 9,0.0,26733.0,171516670.0,1
0,Pembangunan di Km 9,0.0,60914.0,171455756.0,1
0,Pembangunan di Km 9,0.0,36575.0,171419181.0,1
0,Pembangunan di Km 9,0.0,58653.0,171360528.0,1
0,Pembangunan di Km 9,0.0,15162.0,171345366.0,1
0,Pembangunan di Km 9,0.0,13160.0,171332206.0,1
0,Pembangunan di Km 9,0.0,23940.0,171308266.0,1
0,Pembangunan di Km 9,0.0,12943.0,171295323.0,1
0,Pembangunan di Km 9,0.0,2280000.0,169015323.0,1
0,Pembangunan di Km 9,0.0,1287000.0,167728323.0,1
0,Pembangunan di Km 9,0.0,1720000.0,166008323.0,1
0,Pembangunan di Km 9,0.0,320000.0,165688323.0,1
0,Pembangunan di Km 9,0.0,50000.0,165638323.0,1
0,Pembangunan di Km 9,0.0,3895000.0,161743323.0,1
0,Pembangunan di Km 9,0.0,160000.0,161383323.0,1
0,Pembangunan di Km 9,0.0,216000.0,161167323.0,1
0,Pembangunan di Km 9,0.0,6500.0,161160823.0,1
0,Pembangunan di Km 9,0.0,2400000.0,158760823.0,1
0,Pembangunan di Km 9,0.0,6500.0,158754323.0,1
0,Pembangunan di Km 9,0.0,850000.0,157904323.0,1
0,Pembangunan di Km 9,0.0,260000.0,157644323.0,1
0,Pembangunan di Km 9,0.0,81000.0,157563323.0,1
0,Pembangunan di Km 9,0.0,6500.0,157556823.0,1
0,Pembangunan di Km 9,0.0,1200000.0,155756823.0,1
0,Pembangunan di Km 9,0.0,1900000.0,153850323.0,1
0,Pembangunan di Km 9,0.0,1170000.0,152680323.0,1
0,Pembangunan di Km 9,0.0,1000000.0,151680323.0,1
0,Pembangunan di Km 9,0.0,3075000.0,148285323.0,1
0,Pembangunan di Km 9,0.0,200000.0,148085323.0,1
0,Pembangunan di Km 9,0.0,50000.0,147995323.0,1
0,Pembangunan di Km 9,0.0,15000.0,147980323.0,1
0,Pembangunan di Km 9,0.0,6500.0,147973823.0,1
0,Pembangunan di Km 9,0.0,289100.0,147684723.0,1
0,Pembangunan di Km 9,0.0,2016300.0,145668423.0,1
0,Pembangunan di Km 9,0.0,712796.0,144955627.0,1
0,Pembangunan di Km 9,0.0,62800.0,144892827.0,1
0,Pembangunan di Km 9,0.0,154440.0,144738387.0,1
0,Pembangunan di Km 9,0.0,78210.0,144660177.0,1
0,Pembangunan di Km 9,0.0,145600.0,144383897.0,1
0,Pembangunan di Km 9,0.0,50000.0,144333897.0,1
0,Pembangunan di Km 9,0.0,10074.0,144323823.0,1
0,Pembangunan di Km 9,0.0,100000.0,144223823.0,1
0,Pembangunan di Km 9,0.0,3000000.0,141223823.0,1
0,Pembangunan di Km 9,0.0,6500.0,141217323.0,1
0,Pembangunan di Km 9,0.0,96000.0,141121323.0,1
0,Pembangunan di Km 9,0.0,2500000.0,138621323.0,1
0,Pembangunan di Km 9,0.0,600000.0,138021323.0,1
0,Pembangunan di Km 9,0.0,6500.0,138014823.0,1
0,Pembangunan di Km 9,0.0,850000.0,137164823.0,1
0,Pembangunan di Km 9,0.0,13920000.0,123244823.0,1
0,Pembangunan di Km 9,0.0,6500.0,116438323.0,1
0,Pembangunan di Km 9,0.0,2090000.0,114348323.0,1
0,Pembangunan di Km 9,0.0,6500.0,114341823.0,1
0,Pembangunan di Km 9,0.0,6500.0,114031323.0,1
0,Pembangunan di Km 9,0.0,850000.0,113181323.0,1
0,Pembangunan di Km 9,0.0,150000.0,113031323.0,1
0,Pembangunan di Km 9,0.0,1000.0,112980323.0,1
0,Pembangunan di Km 9,0.0,6500.0,112823823.0,1
0,Pembangunan di Km 9,0.0,1440000.0,99012463.0,1
0,Pembangunan di Km 9,0.0,170000.0,98842463.0,1
0,Pembangunan di Km 9,0.0,44000.0,98780463.0,1
0,Pembangunan di Km 9,0.0,2400000.0,96373963.0,1
0,Pembangunan di Km 9,0.0,969000.0,95398463.0,1
0,Pembangunan di Km 9,0.0,6500.0,95391963.0,1
0,Pembangunan di Km 9,0.0,1500000.0,93891963.0,1
0,Pembangunan di Km 9,0.0,6500.0,93885463.0,1
0,Pembangunan di Km 9,0.0,6500.0,93368963.0,1
0,Pembangunan di Km 9,0.0,6500.0,93004963.0,1
0,Pembangunan di Km 9,0.0,6500.0,92848463.0,1
0,Pembangunan di Km 9,0.0,6500.0,85841963.0,1
0,Pembangunan di Km 9,0.0,6500.0,78835463.0,1
0,Pembangunan di Km 9,0.0,105000.0,78630463.0,1
0,Pembangunan di Km 9,0.0,720000.0,77585463.0,1
0,Pembangunan di Km 9,0.0,15000.0,77560463.0,1
0,Pembangunan di Km 9,0.0,36000.0,77504463.0,1
0,Pembangunan di Km 9,0.0,500000.0,77004463.0,1
0,Pembangunan di Km 9,0.0,48700.0,76955763.0,1
0,Pembangunan di Km 9,0.0,1090200.0,75865563.0,1
0,Pembangunan di Km 9,0.0,125800.0,75739763.0,1
0,Pembangunan di Km 9,0.0,850000.0,74889763.0,1
0,Pembangunan di Km 9,0.0,458150.0,74431613.0,1
0,Pembangunan di Km 9,0.0,1100000.0,73331613.0,1
0,Pembangunan di Km 9,0.0,1100000.0,72231613.0,1
0,Pembangunan di Km 9,0.0,1400000.0,70831613.0,1
0,Pembangunan di Km 9,0.0,800000.0,70031613.0,1
0,Pembangunan di Km 9,0.0,300000.0,69731613.0,1
0,Pembangunan di Km 9,0.0,550000.0,69181613.0,1
0,Pembangunan di Km 9,0.0,1100000.0,68081613.0,1
0,Pembangunan di Km 9,0.0,6500.0,68075113.0,1
0,Pembangunan di Km 9,0.0,100000.0,67975113.0,1
0,Pembangunan di Km 9,0.0,3000.0,67972113.0,1
0,Pembangunan di Km 9,0.0,2116000.0,65856113.0,1
0,Pembangunan di Km 9,0.0,1072000.0,64784113.0,1
0,Pembangunan di Km 9,0.0,110000.0,64674113.0,1
0,Pembangunan di Km 9,0.0,65000.0,64609113.0,1
0,Pembangunan di Km 9,445000.0,0.0,65047613.0,0
0,Pembangunan di Km 9,0.0,850000.0,62797613.0,1
0,Pembangunan di Km 9,0.0,720000.0,62077613.0,1
0,Pembangunan di Km 9,0.0,3000000.0,59077613.0,1
0,Pembangunan di Km 9,0.0,6500.0,59071113.0,1
